Start,End,Open,High,Low,Close,Volume,Market Cap
13/06/2024,14/06/2024,68263.95,68393.59,66436.08,66771.55,1.11573E+11,1.32743E+12
12/06/2024,13/06/2024,67314.24,69980.04,66960.38,68270.22,1.07348E+11,1.34357E+12
11/06/2024,12/06/2024,69540.15,69580.24,66193.56,67345.04,1.04796E+11,1.33033E+12
10/06/2024,11/06/2024,69648.18,70160,69258.75,69519.27,87451861113,1.37112E+12
09/06/2024,10/06/2024,69310.52,69850.12,69169.97,69657.34,83310044390,1.3686E+12
08/06/2024,09/06/2024,69355.62,69582.23,69224.59,69316.65,1.03611E+11,1.36743E+12
07/06/2024,08/06/2024,70799.08,71968.03,68728.21,69375.8,1.06092E+11,1.39212E+12
06/06/2024,07/06/2024,71087.06,71603.24,70330.65,70783.1,1.02878E+11,1.39913E+12
05/06/2024,06/06/2024,70537.85,71696.85,70443.46,71131.93,1.11311E+11,1.39993E+12
04/06/2024,05/06/2024,68809.87,71020.04,68633.19,70599,1.04655E+11,1.3716E+12
03/06/2024,04/06/2024,67779.94,70212.93,67634.05,68808.7,97398272823,1.35889E+12
02/06/2024,03/06/2024,67766.88,68429.33,67399.94,67781.47,81799035675,1.33655E+12
01/06/2024,02/06/2024,67545.59,67865.07,67467.77,67747.95,92032958381,1.33397E+12
31/05/2024,01/06/2024,68352.12,68894.35,66741.31,67576.21,99878780775,1.34001E+12
30/05/2024,31/05/2024,67575.28,69472.55,67191.52,68375.98,99654420792,1.34378E+12
29/05/2024,30/05/2024,68398.42,68917.38,67172.01,67665.53,1.00942E+11,1.33943E+12
28/05/2024,29/05/2024,69377.71,69469.69,67284.99,68397.44,1.0461E+11,1.34525E+12
27/05/2024,28/05/2024,68513.99,70660.82,68271.15,69446.22,94366758874,1.36262E+12
26/05/2024,27/05/2024,69284.48,69464.03,68313.96,68552.6,88617971000,1.35912E+12
25/05/2024,26/05/2024,68549.98,69544.36,68529.54,69264.99,98349462379,1.359E+12
24/05/2024,25/05/2024,67989.95,69184.6,66714.03,68534.95,1.18733E+11,1.33859E+12
23/05/2024,24/05/2024,69166.59,70036.03,66671.21,67923.97,1.11359E+11,1.35514E+12
22/05/2024,23/05/2024,70145.51,70599.97,69048.6,69224.99,1.16115E+11,1.37599E+12
21/05/2024,22/05/2024,71413.26,71739.14,69266.38,70104.4,1.40382E+11,1.39143E+12
20/05/2024,21/05/2024,66278.22,71456.55,66139.62,71418.17,97673519611,1.33204E+12
19/05/2024,20/05/2024,66915.16,67598.31,66005.33,66347.05,84425742669,1.31708E+12
18/05/2024,19/05/2024,67030.03,67376.41,66640.01,66914.58,93829825868,1.31875E+12
17/05/2024,18/05/2024,65234.32,67399.94,65156.23,67004.04,1.02634E+11,1.30512E+12
16/05/2024,17/05/2024,66206.5,66598.22,64665.08,65249.97,1.15682E+11,1.29591E+12
15/05/2024,16/05/2024,61577.48,66390,61404.32,66247.62,1.00366E+11,1.2519E+12
14/05/2024,15/05/2024,62940.1,63053.02,61157.62,61602.22,96890384586,1.22023E+12
13/05/2024,14/05/2024,61444.49,63332.96,60786.91,62917.18,90675951503,1.22778E+12
12/05/2024,13/05/2024,60816.04,61763.99,60689.41,61549.96,76159301785,1.20468E+12
11/05/2024,12/05/2024,60800.03,61391.96,60560.03,60784.24,93416078525,1.19992E+12
10/05/2024,11/05/2024,63074.05,63463.95,60318.78,60887.95,99784445418,1.22319E+12
09/05/2024,10/05/2024,61203.59,63349.87,60746.02,63110.01,96371791599,1.21654E+12
08/05/2024,09/05/2024,62312.12,62947.97,60957.21,61220.05,96231033742,1.22644E+12
07/05/2024,08/05/2024,63165.14,64322.23,62292.05,62380.43,1.02284E+11,1.25031E+12
06/05/2024,07/05/2024,64011.98,65424.77,62970.14,63197.19,95229564648,1.2586E+12
05/05/2024,06/05/2024,63893.95,64479.4,63010.78,64040.05,89483521888,1.25545E+12
04/05/2024,05/05/2024,62870.12,64469.81,62642.67,63880.04,1.05859E+11,1.24905E+12
03/05/2024,04/05/2024,59112.48,63176.02,58837.01,62799.97,1.04745E+11,1.19386E+12
02/05/2024,03/05/2024,58365.01,59545.21,57003.3,59134.5,1.31433E+11,1.14946E+12
01/05/2024,02/05/2024,60669.84,60762.08,56721.02,58266.04,1.59023E+11,1.14877E+12
30/04/2024,01/05/2024,63822.08,64654.02,59265.11,60761.95,1.43219E+11,1.21732E+12
29/04/2024,30/04/2024,63109.65,64070.04,61835.95,63817.97,1.28856E+11,1.23577E+12
28/04/2024,29/04/2024,63461.99,64300.03,62875.28,63059.25,1.23978E+11,1.25407E+12
27/04/2024,28/04/2024,63770.01,63891.08,62593.31,63483.13,1.31525E+11,1.24233E+12
26/04/2024,27/04/2024,64486.53,64732.29,63397.37,63806.23,1.44552E+11,1.26302E+12
25/04/2024,26/04/2024,64289.6,65083.98,62956.04,64495.27,1.49158E+11,1.26423E+12
24/04/2024,25/04/2024,66414.01,67070.4,63742.73,64291.07,1.38491E+11,1.29453E+12
23/04/2024,24/04/2024,66822.2,67174.02,65884.15,66386.61,1.40914E+11,1.3086E+12
22/04/2024,23/04/2024,64937.94,67180.03,64598,66818.89,1.40021E+11,1.29963E+12
21/04/2024,22/04/2024,64940.62,65638.74,64302.47,64896.87,1.32646E+11,1.27873E+12
20/04/2024,21/04/2024,63818.04,65351.33,63321.19,64857.99,1.538E+11,1.2637E+12
19/04/2024,20/04/2024,63459.73,65384.6,59734.42,63965.95,1.79592E+11,1.2547E+12
18/04/2024,19/04/2024,61277.35,64049.91,60896,63418,1.62264E+11,1.22821E+12
17/04/2024,18/04/2024,63793.38,64409.61,60035.04,61309.97,1.59271E+11,1.2307E+12
16/04/2024,17/04/2024,63408.02,64279.61,61721.75,63679.78,1.64862E+11,1.23964E+12
15/04/2024,16/04/2024,65666.9,66716.61,62664.83,63496.91,1.67288E+11,1.27879E+12
14/04/2024,15/04/2024,63919.56,65737.76,62168.38,65582.95,1.93385E+11,1.26307E+12
13/04/2024,14/04/2024,67129,67890.08,61480,64255.94,1.70831E+11,1.30932E+12
12/04/2024,13/04/2024,70006.21,71173.45,66012.76,67208.21,1.56493E+11,1.3679E+12
11/04/2024,12/04/2024,70631.08,71247.81,69587.99,70112.05,1.63548E+11,1.38628E+12
10/04/2024,11/04/2024,69156,71078.17,67590.15,70513.6,1.58874E+11,1.36147E+12
09/04/2024,10/04/2024,71631.94,71714.42,68442.77,69198.22,1.32213E+11,1.38051E+12
08/04/2024,09/04/2024,69360.36,72724.2,69169.74,71631.77,53132608634,1.39878E+12
07/04/2024,08/04/2024,68884.31,70242.04,68850.36,69388.74,38671272311,1.36539E+12
06/04/2024,07/04/2024,67820.6,69566.35,67492.52,68904.86,48123401318,1.3387E+12
05/04/2024,06/04/2024,68487.85,68613.19,66099.34,67928.77,65461159217,1.3278E+12
04/04/2024,05/04/2024,65963.32,69060,65139.94,68461.23,54141942846,1.3162E+12
03/04/2024,04/04/2024,65441.29,66778.9,64792.98,66074.16,72688212424,1.29872E+12
02/04/2024,03/04/2024,69660.01,69660.01,64706.05,65448.35,76064873523,1.30503E+12
01/04/2024,02/04/2024,71286.78,71286.78,68246.03,69731.26,48160176928,1.37094E+12
31/03/2024,01/04/2024,69585.1,71345.73,69585.1,71216.98,33677901685,1.38524E+12
30/03/2024,31/03/2024,69850.56,70255.82,69560.02,69674.78,39660445250,1.37596E+12
29/03/2024,30/03/2024,70777.96,70893.95,69130.05,69850.52,51437435661,1.37722E+12
28/03/2024,29/03/2024,69470.04,71529.96,69000.37,70702.74,67541826096,1.38479E+12
27/03/2024,28/03/2024,70007.73,71645.99,68515.98,69529.85,66048307394,1.37215E+12
26/03/2024,27/03/2024,69890.04,71489.41,69468.56,70059.97,73539340916,1.38303E+12
25/03/2024,26/03/2024,67190.84,70929.95,66463.94,69901.99,59754058610,1.3432E+12
24/03/2024,25/03/2024,64004.05,67577.97,63800.19,67246.83,45004303016,1.28217E+12
23/03/2024,24/03/2024,63799.98,65980.04,63119.94,64238.03,64367437851,1.26932E+12
22/03/2024,23/03/2024,65499.91,66630,62572.56,63567.63,70832261570,1.27097E+12
21/03/2024,22/03/2024,67842.99,68091.76,64650.4,65476.17,95877864553,1.31031E+12
20/03/2024,21/03/2024,61972.04,67982.18,60941.74,67854.02,1.15392E+11,1.25531E+12
19/03/2024,20/03/2024,67610,68096.05,61624.96,61981.15,1.02045E+11,1.26535E+12
18/03/2024,19/03/2024,68393.46,68920.04,66689.99,67711.55,70655312795,1.33194E+12
17/03/2024,18/03/2024,65340,68870.99,64949.86,68650.08,84216901411,1.31825E+12
16/03/2024,17/03/2024,69491.06,69931.27,65249.77,65286.52,92160775812,1.3412E+12
15/03/2024,16/03/2024,71388.99,72305.13,65867.11,69532.18,1.24794E+11,1.34822E+12
14/03/2024,15/03/2024,73082.35,73628.43,68699.98,71432.39,75391048866,1.41851E+12
13/03/2024,14/03/2024,71462.21,73607.76,71333.36,73087.95,91851042512,1.42841E+12
12/03/2024,13/03/2024,72085.08,72493.29,69356.89,71473.86,89227745555,1.40808E+12
11/03/2024,12/03/2024,68959.19,72708.04,67777.97,72094.44,79078213967,1.39423E+12
10/03/2024,11/03/2024,68313.27,69857.99,68231.15,68949.74,45808616696,1.3611E+12
09/03/2024,10/03/2024,68124.12,68641.97,67899.97,68513.59,74958968164,1.34123E+12
08/03/2024,09/03/2024,66823.18,69451.15,66398.03,68202.87,71079775499,1.32939E+12
07/03/2024,08/03/2024,66075.98,67854.61,65688.09,66903.82,83067313501,1.31196E+12
06/03/2024,07/03/2024,63765.18,67573.33,62793.17,66137.13,1.48673E+11,1.29442E+12
05/03/2024,06/03/2024,68245.95,68887.74,61397.72,63971.07,1.1904E+11,1.30016E+12
04/03/2024,05/03/2024,63130.26,68363.17,62812.07,68208.36,71996842647,1.283E+12
03/03/2024,04/03/2024,61987.33,63182.52,61424.1,63099.99,39229163266,1.22166E+12
02/03/2024,03/03/2024,62381.06,62381.06,61675.41,62004.02,56200041953,1.21727E+12
01/03/2024,02/03/2024,61153.2,62936,60791.79,62481.07,86080951476,1.2149E+12
29/02/2024,01/03/2024,62432.07,63470.48,60559.34,61256.01,1.44705E+11,1.21922E+12
28/02/2024,29/02/2024,57037.37,63699.03,56731.11,62497.28,96554866216,1.1642E+12
27/02/2024,28/02/2024,54476.52,57501.14,54463.73,57029.24,81134638356,1.10893E+12
26/02/2024,27/02/2024,51721.05,54899.99,50934.63,54454.91,36653055558,1.02722E+12
